track_id,popularity,duration_ms,danceability,energy,key,loudness,speechiness,liveness,valence,time_signature,track_genre,is_happy_genre,is_sad_genre,high_valence,low_valence
0G9GqTdIsZTs3yQnmuQDeg,34,141224,0.538,0.828,9,-11.304,0.0831,0.146,0.773,4,classical,False,False,True,False
4WMCn6s4BZZPfQT3DJbB47,54,238822,0.461,0.338,9,-9.458,0.0805,0.0803,0.0997,3,classical,False,False,False,True
2AK7ENmZdBNn62jFTtrjBl,31,462889,0.423,0.423,7,-7.146,0.0539,0.12,0.304,4,classical,False,False,False,True
2d6V0bpjPazWmJRHZtiRAF,33,100911,0.36,0.334,3,-3.706,0.031,0.127,0.365,5,classical,False,False,False,True
6mbHaLohxTHM1HtI7XdJYl,32,107733,0.179,0.0538,11,-18.765,0.0343,0.355,0.115,1,classical,False,False,False,True
64RV9CJrrlPBG6suy793nu,30,317543,0.564,0.168,7,-11.825,0.204,0.129,0.372,3,classical,False,False,False,True
6rWsyS59S7nMaxkaCfHRZ0,50,149673,0.446,0.108,9,-22.114,0.0311,0.0664,0.245,4,classical,False,False,False,True
7oDCqI6qYIc2ebiduj7RkM,40,239493,0.515,0.0781,9,-25.804,0.0437,0.164,0.273,4,classical,False,False,False,True
41hpbFaRvNCVUzu8ADXLtj,30,366866,0.417,0.689,1,-12.614,0.0365,0.366,0.563,4,classical,False,False,False,False
4IUTA4aKxSmoHeLgp4UVFP,30,264053,0.49,0.607,4,-8.563,0.0427,0.128,0.539,4,classical,False,False,False,False
4hnPHbJfrKcSuzjkgCZKDo,30,382026,0.429,0.568,9,-13.5,0.505,0.418,0.887,4,classical,False,False,True,False
7vwrBZ68Puc9ZJaXRcnHRs,29,360386,0.41,0.245,2,-17.29,0.0318,0.0793,0.585,4,classical,False,False,False,False
3zLTPuucd3e6TxZnu2dlVS,64,212066,0.289,0.0306,9,-30.79,0.0446,0.102,0.118,3,classical,False,False,False,True
2zo5WMrYU7MJCmZUxUKOwu,33,270053,0.56,0.281,7,-6.777,0.0818,0.229,0.344,1,classical,False,False,False,True
0nYMb778ovxnWom3HfB48T,30,220880,0.47,0.303,5,-17.47,0.0532,0.11,0.515,4,classical,False,False,False,False
4eytLZ543ZiGAEs55xd0Ww,30,114560,0.529,0.14,8,-11.906,0.0566,0.108,0.666,3,classical,False,False,True,False
0dn7lN2ky5BnUJNoELXh3i,57,124453,0.325,0.216,9,-17.214,0.0352,0.128,0.109,3,classical,False,False,False,True
19MJEXA5LZvz2FqiCb9MQU,30,212906,0.43,0.271,11,-10.088,0.0673,0.293,0.417,4,classical,False,False,False,False
0sdKX3AQM33b3aO8QW4li6,46,190000,0.32,0.0296,4,-22.273,0.0386,0.0798,0.142,3,classical,False,False,False,True
02bERDuJxtWLvIApFJn5Ba,30,592013,0.258,0.637,5,-4.853,0.0323,0.111,0.202,4,classical,False,False,False,True
3Dgmyz32dxvtxvUTPS0CUI,65,112352,0.429,0.258,7,-16.967,0.0549,0.115,0.0972,1,classical,False,False,False,True
34vM2tvtNynEM1IfK1t1wn,30,368026,0.732,0.55,2,-8.711,0.0397,0.0914,0.235,1,classical,False,False,False,True
0zty4sz6wiLo3QUIxfKwHw,31,461912,0.493,0.262,1,-11.252,0.0329,0.0933,0.532,5,classical,False,False,False,False
6xJi7Qel6TsACujetOJd5N,33,331280,0.441,0.549,0,-9.367,0.118,0.0997,0.486,3,classical,False,False,False,False
3hfh3VfPtFVtB9KnuNtJXo,44,214666,0.488,0.0799,4,-28.028,0.0499,0.118,0.275,3,classical,False,False,False,True
52OmyTfnQ49g0o80cDtoRZ,29,220013,0.677,0.446,11,-5.146,0.0418,0.34,0.634,4,classical,False,False,True,False
1BukqCn36umMofiiQxf54t,31,200400,0.503,0.641,10,-10.564,0.101,0.604,0.949,4,classical,False,False,True,False
33zA3geOmehQNOZAzSQMYi,31,350000,0.393,0.772,10,-3.887,0.0408,0.331,0.385,4,classical,False,False,False,True
1UvaZaHkh3D9AkmBrrnbFg,60,205493,0.0847,0.0856,2,-24.716,0.0405,0.289,0.0764,4,classical,False,False,False,True
4qto2kJITIHyE086P4WtkU,56,300413,0.557,0.0958,8,-18.457,0.0542,0.145,0.202,4,classical,False,False,False,True
5CPXR6lDTvngxtmMZxnWmC,62,493933,0.532,0.941,9,-9.025,0.0465,0.15,0.278,4,classical,False,False,False,True
64ta7ZvTJeThz7Ns4LmAHS,61,460026,0.428,0.237,7,-13.764,0.0351,0.0849,0.357,4,classical,False,False,False,True
429GaRIWKJ3EU1GAQPbLcr,64,433666,0.137,0.0311,5,-28.208,0.0381,0.0908,0.063,3,classical,False,False,False,True
5Bf429E3Gk33xOsLtLP9ky,31,208744,0.517,0.615,2,-10.977,0.0581,0.221,0.756,4,classical,False,False,True,False
1vEQw6OHRWpLdMGn8GSqS6,0,190000,0.456,0.129,10,-22.042,0.0427,0.0716,0.388,4,classical,False,False,False,True
4oowGH3baaetOYlEVUglhU,40,336093,0.283,0.0521,1,-25.091,0.0394,0.105,0.0561,3,classical,False,False,False,True
3bmGBhoUWB52iL5GpPRYGT,1,206000,0.212,0.147,0,-19.979,0.0406,0.111,0.155,3,classical,False,False,False,True
59erdEx3KoYciNXHqmFzPt,1,408720,0.155,0.138,5,-20.171,0.0406,0.3,0.0349,4,classical,False,False,False,True
4RADnYlgyRGpV7tWZJ5JiG,0,618160,0.217,0.272,0,-17.207,0.0365,0.617,0.194,4,classical,False,False,False,True
239pg3z6qreU3cLrvG77ID,0,206000,0.212,0.147,0,-19.979,0.0406,0.111,0.155,3,classical,False,False,False,True
1VSSacDdGVG6POSbVBzw7X,1,227502,0.328,0.077,4,-21.11,0.0477,0.0778,0.0386,3,classical,False,False,False,True
3bUyN0xEMGn3exIzYkwH00,0,267573,0.0942,0.0347,10,-19.716,0.0475,0.104,0.0724,4,classical,False,False,False,True
1WEPFyXtWQsi8KS8IDZayv,0,206000,0.212,0.147,0,-19.979,0.0406,0.111,0.155,3,classical,False,False,False,True
2mIGfnRi4NX6t2cxG8u7VW,0,206000,0.212,0.147,0,-19.979,0.0406,0.111,0.155,3,classical,False,False,False,True
3FloFNC6Rkag6g1qb5TYfF,0,149880,0.402,0.189,5,-22.257,0.0406,0.385,0.619,4,classical,False,False,True,False
0pyPDrsgmizXAoYLp9QONX,28,161733,0.294,0.419,3,-8.63,0.0345,0.168,0.411,4,classical,False,False,False,False
06e5eIUvhIcovVu0KuCOri,29,390200,0.407,0.575,9,-9.439,0.0514,0.18,0.527,4,classical,False,False,False,False
6DTXu569XPBAm4sKH4ZDaG,31,120200,0.486,0.391,0,-10.397,0.0408,0.149,0.879,4,classical,False,False,True,False
7sI0y2fliuhRhrDBFAPhpL,29,187746,0.43,0.645,11,-12.105,0.0895,0.592,0.771,4,classical,False,False,True,False
2nUDYRzav0W7zsLc5jgu1o,30,481377,0.396,0.708,5,-5.27,0.0873,0.638,0.589,4,classical,False,False,False,False
0I9HIOTtaXrX968btEa3DA,65,162160,0.3,0.0464,2,-27.828,0.0429,0.105,0.172,4,classical,False,False,False,True
1dnVwpKHlDyTM8TJCEAOg5,29,296591,0.381,0.41,8,-9.075,0.0341,0.114,0.225,4,classical,False,False,False,True
4Jmsp4ZgkdzYZ7i38v3xE5,30,141040,0.541,0.489,10,-11.421,0.117,0.109,0.962,4,classical,False,False,True,False
4WPWoCfL1Mr55AB9QoedCT,29,170866,0.542,0.354,4,-11.254,0.0557,0.323,0.757,4,classical,False,False,True,False
3hn25ZcLyE0uEv8vCc2MPn,29,661293,0.352,0.424,10,-8.009,0.0634,0.242,0.605,1,classical,False,False,True,False
4PQ79l9x0U1gFSFt6LvaTU,29,407226,0.332,0.262,2,-16.563,0.0347,0.164,0.443,5,classical,False,False,False,False
3qCQ48b1Z7MK0jEmYqS9vr,33,2646866,0.183,0.274,1,-14.184,0.0346,0.0629,0.259,3,classical,False,False,False,True
6y3yIH6YFsxdCcaAeBwGX8,31,67840,0.32,0.113,7,-12.43,0.0382,0.204,0.242,4,classical,False,False,False,True
36czVmGMZTubHdfAJEsJIS,31,82870,0.519,0.473,4,-2.501,0.0368,0.323,0.857,4,classical,False,False,True,False
50Z1dnx4GXuswssseb3cRx,32,66533,0.606,0.305,11,-7.478,0.0426,0.157,0.503,4,classical,False,False,False,False
6CPkYHBAibi126IvgDOBAv,28,210466,0.337,0.227,4,-19.676,0.0432,0.351,0.87,4,classical,False,False,True,False
3I55ELqZhwcW022mXBontJ,32,375605,0.39,0.282,9,-13.524,0.0493,0.124,0.297,4,classical,False,False,False,True
2svGLVFmbtPze0z6p6vexA,32,301023,0.402,0.493,6,-10.52,0.102,0.128,0.67,4,classical,False,False,True,False
6lsxzD3TrjHMspJ8ptIs3H,29,238466,0.441,0.391,5,-8.883,0.0305,0.105,0.343,4,classical,False,False,False,True
6j7QJN8zuRMYMnB4MpduXL,32,154998,0.552,0.13,9,-8.612,0.103,0.127,0.356,3,classical,False,False,False,True
5VdAY7rQ2rzy0rVcm74XSB,29,342960,0.515,0.262,9,-12.95,0.239,0.639,0.647,4,classical,False,False,True,False
4WsDFOob1LCupVSr89zubS,29,340986,0.292,0.323,6,-16.149,0.0419,0.421,0.599,4,classical,False,False,False,False
24MTNjIigzPJFJ3AAsYBNt,30,691186,0.652,0.478,7,-7.663,0.0553,0.703,0.83,4,classical,False,False,True,False
5iFqaCVUKhjPeMkzYVmz4i,31,1098400,0.702,0.533,4,-10.649,0.0999,0.325,0.54,4,classical,False,False,False,False
4mfxg4RzHqBAmIaXy9iYxJ,30,169237,0.506,0.713,11,-4.745,0.0515,0.206,0.384,4,classical,False,False,False,True
2C3CAfuNnP3c9Uz3Zxixkx,29,422000,0.447,0.418,1,-15.082,0.0427,0.0645,0.706,4,classical,False,False,True,False
0ROMalDdNg3L2HoZP4qFyJ,63,201853,0.4,0.247,5,-18.249,0.0423,0.119,0.394,4,classical,False,False,False,True
1OeUIX0ogX2wAOjMAE2wPp,30,459546,0.626,0.453,8,-8.459,0.0468,0.0724,0.545,4,classical,False,False,False,False
7ycz6sgZWp4wvF53BZVTjE,54,398266,0.321,0.544,2,-7.179,0.0364,0.11,0.283,3,classical,False,False,False,True
0jOnZhF75V68VsBObWx2XO,70,174266,0.169,0.0161,9,-31.034,0.0442,0.0805,0.0573,3,classical,False,False,False,True
02xd7yuAEiLOF7rt4zlPep,57,285251,0.0863,0.201,4,-14.365,0.0355,0.113,0.0398,3,classical,False,False,False,True
2rsxjOTBgMBhKrXIiFk2uW,30,247173,0.284,0.555,1,-6.558,0.0362,0.141,0.47,4,classical,False,False,False,False
32uruDPdJ8GMKm7crZ0PvR,29,259487,0.402,0.83,3,-10.823,0.399,0.196,0.752,4,classical,False,False,True,False
5IoO5ivp4YvNtgp96nZL3W,29,205689,0.376,0.574,7,-10.636,0.0575,0.37,0.912,3,classical,False,False,True,False
3oHSL6pt9LpNrQZuQGu9wL,62,169666,0.162,0.0898,2,-23.269,0.0354,0.187,0.0413,3,classical,False,False,False,True
7xfSCgVOkQJhVxnqzepATH,59,294883,0.216,0.199,1,-20.583,0.044,0.095,0.339,3,classical,False,False,False,True
6JoMhlsYqtzwBCVZaEdO6j,40,409000,0.201,0.0659,5,-27.143,0.0521,0.0551,0.089,4,classical,False,False,False,True
3cvFSQAUyBNBhXOgSKVxO2,0,555506,0.53,0.146,9,-15.653,0.0917,0.0849,0.503,3,classical,False,False,False,False
6eTSBVZLp8t5lBimnpkMBZ,0,542000,0.549,0.182,11,-19.85,0.0474,0.221,0.492,3,classical,False,False,False,False
2f0RHvSl1vVGsnT9oxOHsS,40,180000,0.233,0.0637,7,-22.57,0.0373,0.118,0.268,4,classical,False,False,False,True
1ycNgydCKB8WJfRRuro8Jc,0,174600,0.307,0.0532,4,-31.453,0.0403,0.11,0.514,4,classical,False,False,False,False
3wwx4W1lVWo0amhT1lQXcP,0,205773,0.311,0.361,2,-22.436,0.0584,0.688,0.56,4,classical,False,False,False,False
3D3Nqn1lOvwYfhPKeORMSs,0,396564,0.415,0.0697,4,-21.838,0.0653,0.118,0.108,3,classical,False,False,False,True
7urxY2iebJABhKrHwmqG95,0,295160,0.366,0.289,0,-18.305,0.0443,0.317,0.402,3,classical,False,False,False,False
4pdOiZHDL6L12U8KhMdTS7,27,704470,0.524,0.173,11,-10.675,0.155,0.0839,0.503,3,classical,False,False,False,False
1htyTZxRyirh8rEa8dvIOq,28,379973,0.203,0.419,11,-12.363,0.0356,0.417,0.451,4,classical,False,False,False,False
3mGgWDlyyncE00cIRoief8,30,161959,0.684,0.498,2,-9.134,0.0341,0.355,0.897,4,classical,False,False,True,False
2REtPaI44o74h3hqF4LxGL,36,129889,0.343,0.0208,5,-30.632,0.048,0.0852,0.0778,4,classical,False,False,False,True
1xjO1qiSWdRoK4TXIR6PeJ,28,423013,0.454,0.388,1,-17.274,0.0455,0.0806,0.672,4,classical,False,False,True,False
63b3B7GI6GT7S6Pstyjkgo,31,297869,0.517,0.327,0,-12.574,0.0948,0.071,0.694,4,classical,False,False,True,False
210uN31E64RF58k4j6Gh4f,45,596181,0.212,0.108,4,-16.583,0.0364,0.111,0.0958,5,classical,False,False,False,True
1qA5fKKy34e2nGMbaDk71q,35,152033,0.614,0.276,2,-13.025,0.0511,0.0921,0.649,4,classical,False,False,True,False
4yNdgz1fkB7vF6XPZgdEp1,41,301400,0.325,0.0735,9,-26.065,0.0506,0.0804,0.213,4,classical,False,False,False,True
70HFIHUgLlQTDIU17WKeEQ,32,293866,0.384,0.0687,7,-30.411,0.0451,0.141,0.417,4,classical,False,False,False,False
0x98TljIUZtLffQkRPoVb6,39,872760,0.294,0.0949,2,-22.207,0.0365,0.204,0.144,4,classical,False,False,False,True
0VHwSfD7ItMR97BzjbWpPG,34,178746,0.349,0.18,0,-21.888,0.035,0.123,0.833,4,classical,False,False,True,False
5j8OKKKrBtD591i0rf5Jov,0,151173,0.193,0.0371,9,-35.398,0.0408,0.129,0.146,3,classical,False,False,False,True
7FKgFLnjdyTUInGfnSQPoH,0,526946,0.129,0.0209,7,-30.103,0.0428,0.0544,0.0427,4,classical,False,False,False,True
1TDTGKW2qvGEP0lsjimA3a,26,42826,0.543,0.0657,7,-22.988,0.0401,0.119,0.579,4,classical,False,False,False,False
7FM43USRDOLBicvp6Zvnjk,27,97920,0.449,0.247,2,-16.29,0.0405,0.216,0.62,4,classical,False,False,True,False
4ogHSgRXA2dSDQua8eOJ1a,25,48835,0.348,0.158,2,-27.883,0.0407,0.108,0.961,4,classical,False,False,True,False
6C7nimvwkJvFXZ7oT0ZOf6,1,421306,0.348,0.0223,3,-27.507,0.0388,0.118,0.279,4,classical,False,False,False,True
1Rnc5yUosXzrVkKSW3pa9Y,17,60226,0.494,0.252,2,-12.272,0.0505,0.114,0.347,4,classical,False,False,False,True
4uaRUpAdVcjF5ME0QoZfuG,25,43586,0.367,0.175,0,-19.716,0.0428,0.232,0.816,5,classical,False,False,True,False
5Cu9Brgk3Q9SHUfzPhT0uJ,24,51435,0.342,0.0907,4,-25.054,0.0415,0.43,0.962,3,classical,False,False,True,False
0zZ2wrPTMDtaqAJ22orgd7,25,43666,0.538,0.0733,10,-22.872,0.0719,0.0884,0.676,5,classical,False,False,True,False
6C9fxiL7M1B24erpM0e5lr,25,41400,0.25,0.192,10,-19.978,0.0357,0.439,0.258,3,classical,False,False,False,True
3AyVRsHBE2bUvL70CRrbpY,24,49869,0.226,0.201,7,-24.448,0.0477,0.156,0.325,3,classical,False,False,False,True
3Bh4cdwJOL0wL6nuJBbXDD,25,50080,0.5,0.0503,0,-32.576,0.0541,0.0956,0.432,4,classical,False,False,False,False
4ve3FEyrdB3oNyT4Zwl7c7,24,51223,0.234,0.112,5,-28.132,0.0449,0.14,0.769,4,classical,False,False,True,False
0wmYhNkWpiCv8UChUSZavw,26,42000,0.521,0.143,7,-16.338,0.0493,0.177,0.721,3,classical,False,False,True,False
1oEgmf8WOKdeTFDJkRy7oX,26,37132,0.506,0.0929,7,-27.106,0.0624,0.173,0.674,4,classical,False,False,True,False
4GosvA1iy53NyywziFcQIt,22,52213,0.514,0.0489,1,-23.578,0.0275,0.233,0.453,1,classical,False,False,False,False
0hzWbtiRS535mA1URdFBNg,26,39733,0.625,0.173,9,-16.603,0.0583,0.212,0.879,4,classical,False,False,True,False
5gG5Oqy8jKRp3HN4bjr24x,0,265293,0.127,0.0249,6,-23.559,0.049,0.094,0.0889,4,classical,False,False,False,True
0eTST30Zm7w2AdYoGDacas,25,47000,0.661,0.042,5,-29.017,0.0433,0.114,0.575,4,classical,False,False,False,False
6NlxqfRxpTiWHXTELCMuTq,25,41829,0.367,0.152,7,-19.608,0.0325,0.124,0.656,3,classical,False,False,True,False
11sZuBli3HCStlEetHfo9Q,25,51000,0.344,0.146,9,-13.114,0.0335,0.118,0.435,3,classical,False,False,False,False
1ldgvhH6LICt9ZPIkMVhlP,2,76560,0.681,0.22,3,-24.653,0.0601,0.133,0.892,4,classical,False,False,True,False
6AmnZSOx2DU4Eb6Ce2KHoR,21,55293,0.375,0.226,9,-19.704,0.0486,0.0886,0.857,3,classical,False,False,True,False
61bdSdLMKeBOt2oNhV9VE4,20,51920,0.452,0.0397,3,-28.231,0.0585,0.113,0.87,4,classical,False,False,True,False
57C9lBNTJR7lv0Nrh8zv0V,25,39666,0.513,0.139,3,-21.617,0.0324,0.108,0.254,4,classical,False,False,False,True
3pT792CfNgAuheLETAWh7Z,7,94706,0.608,0.228,9,-20.006,0.0481,0.0908,0.698,4,classical,False,False,True,False
6X8jY9ucVRdfd3gO5WChAR,14,54853,0.459,0.0757,7,-32.14,0.0488,0.16,0.395,4,classical,False,False,False,True
5wRTq7QEn6I3pDm8sWYOnX,17,60026,0.336,0.0891,0,-22.485,0.0493,0.124,0.373,4,classical,False,False,False,True
4r61dWOVO2YU5GXwJDgITe,10,61866,0.445,0.117,3,-24.412,0.0362,0.131,0.595,4,classical,False,False,False,False
5WB5Ruziqy7izJ1i9buvdM,1,98506,0.44,0.334,2,-13.126,0.0365,0.357,0.5,4,classical,False,False,False,False
6kcCBD1mbFjH2Giip16Oze,6,98000,0.278,0.145,9,-29.531,0.0394,0.271,0.61,4,classical,False,False,True,False
3kWwbDlhgCoYdGYnsE7uCj,8,80840,0.177,0.0626,2,-21.204,0.0387,0.388,0.229,4,classical,False,False,False,True
6dsr4ikdvm6YbdzXN6Jv5w,8,69333,0.441,0.0207,5,-27.772,0.0488,0.118,0.289,4,classical,False,False,False,True
4a5GQAxORwSfVh16WKyfHc,8,85026,0.537,0.207,2,-21.004,0.0597,0.197,0.762,3,classical,False,False,True,False
0RPOy0HWyY3bLm40pm3T8s,24,417666,0.356,0.159,2,-20.231,0.0379,0.151,0.229,4,classical,False,False,False,True
3bURbpWSxXGl1R741ekg07,16,313866,0.4,0.0334,3,-26.333,0.0502,0.11,0.367,3,classical,False,False,False,True
04iTE6hn0yvbWHJXkIfLyy,7,693666,0.21,0.0975,7,-21.648,0.0342,0.5,0.0832,4,classical,False,False,False,True
5VOJiy4ZseTafrksLPCxim,5,362640,0.17,0.045,3,-26.573,0.0418,0.15,0.0788,4,classical,False,False,False,True
6T1t7fOMfVuVpWSe2Z4Pp9,3,410066,0.302,0.019,9,-26.351,0.0361,0.17,0.194,4,classical,False,False,False,True
7mOGLFitvkIyK6xix2xo1m,2,225293,0.457,0.0888,0,-24.985,0.051,0.131,0.391,4,classical,False,False,False,True
4JvzS5bLyxDizlP1OTS8EV,3,337586,0.347,0.118,4,-21.192,0.0416,0.118,0.257,4,classical,False,False,False,True
3MpoUs3BBbuxwbnmHIxOJv,7,452706,0.18,0.0115,3,-30.172,0.0399,0.0991,0.0861,4,classical,False,False,False,True
5R02WO5PUrHxynXWfheAqN,24,45532,0.637,0.022,3,-26.353,0.0525,0.126,0.193,4,classical,False,False,False,True
22mK3JHgM6ATUkfI7BHemg,5,62280,0.277,0.177,2,-19.688,0.0348,0.228,0.85,3,classical,False,False,True,False
1lOhnZV1VVicEMHDEsUXVQ,3,79360,0.478,0.185,5,-16.501,0.037,0.0665,0.941,3,classical,False,False,True,False
4mVnckvlEpttFNu6hYkEiG,19,56493,0.379,0.00987,3,-30.883,0.0526,0.0966,0.298,4,classical,False,False,False,True
0gBtRrMYlHoToeVB3cstKs,4,65536,0.601,0.0588,10,-27.72,0.0747,0.0899,0.354,4,classical,False,False,False,True
38znqxzVreO8WnoEkBIAJI,1,98506,0.494,0.216,0,-17.779,0.0452,0.115,0.641,3,classical,False,False,True,False
3vFLZOEIM1SxKWPvCCKqvg,4,64492,0.326,0.218,0,-19.854,0.0345,0.178,0.444,5,classical,False,False,False,False
4lvfOnCUxyT3aKKamZ3WXu,6,41893,0.212,0.221,0,-20.543,0.0454,0.149,0.425,5,classical,False,False,False,False
4gvMjEAFf64RJC2XH9j3Ls,3,71560,0.272,0.142,0,-22.839,0.0337,0.188,0.561,4,classical,False,False,False,False
73tHDm0hBREbIJU4NrbGKy,10,75986,0.336,0.155,0,-20.784,0.0399,0.153,0.871,3,classical,False,False,True,False
1NoDZgAwhDmLXBdfxaFPVM,12,68733,0.398,0.113,9,-22.607,0.0561,0.174,0.369,4,classical,False,False,False,True
7zo05whm8LBnnt1dG979ov,3,92000,0.539,0.158,10,-15.544,0.0356,0.151,0.685,3,classical,False,False,True,False
4GdCiwOXIpmQGUWl5XBqyr,6,55613,0.308,0.0647,7,-24.599,0.0446,0.178,0.769,4,classical,False,False,True,False
2bNeq7dW6z9umgGfHGLdcL,3,69653,0.3,0.0902,10,-19.71,0.0392,0.395,0.0842,4,classical,False,False,False,True
5SBm6jz3bNhnbgerw5sJ9g,3,80453,0.372,0.076,5,-24.31,0.0507,0.137,0.553,1,classical,False,False,False,False
040CvqW0wo3b77EBRfgC14,6,84653,0.446,0.106,7,-21.427,0.0459,0.101,0.844,4,classical,False,False,True,False
2WvKORgp0fzCJAAvG8cN3K,3,92986,0.374,0.128,7,-17.219,0.0338,0.0823,0.299,4,classical,False,False,False,True
1ghv8smG2wTI2Rhs2eghih,14,64839,0.325,0.0109,3,-31.406,0.0672,0.129,0.612,4,classical,False,False,True,False
1SZp7sIqzHHh1YMaMu8FL2,9,64379,0.372,0.0722,10,-24.857,0.0331,0.0886,0.324,4,classical,False,False,False,True
227o6yibgqhCnZ4i0w77CE,5,88600,0.421,0.0837,10,-25.476,0.0386,0.14,0.125,4,classical,False,False,False,True
6hVF0vHExRU8hD7cU8hFqS,4,86333,0.248,0.0464,5,-30.37,0.0352,0.236,0.157,4,classical,False,False,False,True
2wBVQEElJpTgXi0Op2yt1P,21,48960,0.372,0.0183,3,-31.907,0.0512,0.196,0.369,4,classical,False,False,False,True
7wvPoDq2sE2qvRE1Trramr,9,85960,0.308,0.128,7,-16.179,0.0368,0.124,0.294,4,classical,False,False,False,True
48Z50XFPDJMdZaSlAX58JP,4,96133,0.57,0.177,7,-18.339,0.0488,0.156,0.515,1,classical,False,False,False,False
2ZwjgC6JSTllAAY2lJFXQg,5,90053,0.448,0.113,9,-22.262,0.0501,0.1,0.792,4,classical,False,False,True,False
5FwMLFEARYqd9faHGljjwM,14,67546,0.43,0.363,0,-17.472,0.0512,0.29,0.395,4,classical,False,False,False,True
1QBDI0pYOFgskhDI0C7tKh,1,94438,0.215,0.0904,5,-22.501,0.0448,0.123,0.465,5,classical,False,False,False,False
2YF4qV9DzrcrSyddCkpTxV,3,99173,0.594,0.118,10,-17.044,0.043,0.0762,0.588,4,classical,False,False,False,False
2lTWvfqX8itVpHvQ8EMhS6,23,47000,0.661,0.042,5,-29.017,0.0433,0.114,0.575,4,classical,False,False,False,False
2C9ZfqsCQ2bSI51q4uJHaU,24,42586,0.534,0.15,0,-14.58,0.0422,0.248,0.53,4,classical,False,False,False,False
2nYrRZDwNr6PozbY68pTF8,9,75986,0.336,0.155,0,-20.784,0.0399,0.153,0.871,3,classical,False,False,True,False
1wUCk6Nh4c8XLAG0NdNIU5,16,59760,0.56,0.247,2,-13.534,0.0601,0.0918,0.69,4,classical,False,False,True,False
1AypLOhAhLxEDCOy5XGxLM,16,63893,0.457,0.0343,2,-27.041,0.0465,0.0988,0.435,3,classical,False,False,False,False
30Hm5tUVPVoJzGIEBchOT3,15,64039,0.588,0.0235,9,-27.184,0.0855,0.104,0.502,4,classical,False,False,False,False
0GodWGFGHNw6sh4Y95jmJM,6,98506,0.494,0.216,0,-17.779,0.0452,0.115,0.641,3,classical,False,False,True,False
3b4CT1QcTUXjxxhclNX5UT,6,76533,0.673,0.17,9,-16.804,0.0408,0.108,0.593,4,classical,False,False,False,False
6iSHa2BIExSHReSk6JY6Ws,19,55293,0.375,0.226,9,-19.704,0.0486,0.0886,0.857,3,classical,False,False,True,False
7dtxV1gbo3kWHiBhFywD7v,7,90786,0.33,0.0423,3,-23.181,0.0496,0.108,0.284,4,classical,False,False,False,True
6nQanke7CG03HzTKpjXlhV,7,83666,0.199,0.00734,0,-39.346,0.0379,0.542,0.327,4,classical,False,False,False,True
03B8ZXUmuDpf59j5PIMFHq,7,86160,0.29,0.049,5,-24.072,0.0555,0.108,0.114,4,classical,False,False,False,True
7gK2q5m7SDSY4MDPvv3v9c,6,99986,0.495,0.144,7,-21.977,0.038,0.222,0.391,4,classical,False,False,False,True
32By63ejJIcJka9uDcO0A9,7,98560,0.592,0.0557,0,-20.601,0.0493,0.0642,0.709,1,classical,False,False,True,False
6YY4h2BDXaNVQ5qa7rltUY,18,190773,0.393,0.23,0,-18.884,0.0364,0.15,0.733,4,classical,False,False,True,False
1dDMD5l9e7OtiZ2okr3ilL,19,386200,0.245,0.0291,2,-26.748,0.038,0.142,0.0397,3,classical,False,False,False,True
7AW3PerzE4do0Xwwslntot,5,647040,0.43,0.0947,3,-20.02,0.0363,0.219,0.322,4,classical,False,False,False,True
4NmrKzS26IiOpPyPZ1EHqv,13,610320,0.302,0.147,0,-15.791,0.0492,0.0677,0.0578,4,classical,False,False,False,True
7gG0Utr8guYo556tF4QRcz,3,432000,0.426,0.168,0,-19.918,0.0426,0.13,0.517,4,classical,False,False,False,False
5KFciwNKHnDarDLuha6qea,6,561560,0.282,0.0511,5,-23.826,0.0388,0.0919,0.0983,4,classical,False,False,False,True
4pMRE9kTOelvw3JIrRBwqv,17,57342,0.445,0.126,9,-16.27,0.0358,0.155,0.534,3,classical,False,False,False,False
1rVLsWkUSV11ieqK5oriAk,2,561626,0.398,0.126,0,-21.503,0.0341,0.0788,0.376,4,classical,False,False,False,True
69jMyEbK0YL1LLbgBhBdB6,25,42840,0.299,0.145,9,-17.338,0.0345,0.18,0.279,4,classical,False,False,False,True
1bK9KQyvtZHXUPlWVN00c6,9,90053,0.448,0.113,9,-22.262,0.0501,0.1,0.792,4,classical,False,False,True,False
40iYxdRUZEkagnmLSeKjoL,7,52213,0.514,0.0489,1,-23.578,0.0275,0.233,0.453,1,classical,False,False,False,False
16mKMqXTYDNFOo5bW7hmhC,5,656786,0.342,0.155,2,-19.013,0.0372,0.0922,0.161,4,classical,False,False,False,True
1tDNSxkHrrEvcrRtUZUrDk,0,427160,0.389,0.0758,7,-22.677,0.0367,0.129,0.38,3,classical,False,False,False,True
5hzhOmllQuqZjiZs3YzdYl,4,66427,0.46,0.0195,9,-26.835,0.045,0.0991,0.772,4,classical,False,False,True,False
4feMo2XtnCX1sLmcyxmYwK,13,70146,0.314,0.00317,0,-36.183,0.0463,0.168,0.288,4,classical,False,False,False,True
4nakDBdFLfwVoWCvvsFskf,6,52786,0.36,0.123,3,-19.606,0.035,0.111,0.789,1,classical,False,False,True,False
7zJ2VoTjvnOdhWh4jS06XF,4,64000,0.575,0.00994,0,-17.007,0.0739,0.14,0.437,4,classical,False,False,False,False
